artist,track,endtime,msplayed,album,saved,uri
Charles Ans,Café,2022-11-12 19:16,201687,Café,True,spotify:track:3sb6NagmHdUeFIH02QIqrq
Charles Ans,Café,2022-11-12 19:16,201687,Sui Géneris,True,spotify:track:7uQOMsqi4Hnpuoa3o7gZEB
Charles Ans,Cerda,2022-06-04 02:49,150300,,,
Charles Ans,Cruella,2022-06-04 01:58,157333,,,
Charles Ans,Empapelado,2022-03-05 20:28,221500,Empapelado,False,spotify:track:7KGsqbISYpp0c4lweWeoHf
Charles Ans,Empapelado,2022-12-21 00:48,42956,Empapelado,False,spotify:track:7KGsqbISYpp0c4lweWeoHf
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 05:12,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 05:12,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 05:35,502341,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 05:35,502341,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 22:06,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 22:06,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 22:25,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2021-12-28 22:25,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2021-12-30 00:37,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2021-12-30 00:37,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:10,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:10,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:17,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:17,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:26,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 19:26,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 20:17,314090,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-01 20:17,314090,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-02 16:38,475917,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-02 16:38,475917,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-01-15 02:07,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-01-15 02:07,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-02-06 18:29,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-02-06 18:29,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-02-07 16:35,423174,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-02-07 16:35,423174,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-03-05 18:17,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-03-05 18:17,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-03-12 15:14,238233,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-03-12 15:14,238233,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-05-08 21:16,504609,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-05-08 21:16,504609,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-05-23 19:06,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-05-23 19:06,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-05-28 16:55,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-05-28 16:55,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-07-13 01:34,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-07-13 01:34,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-08-19 03:41,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-08-19 03:41,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-09-10 02:26,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-09-10 02:26,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-11-08 16:34,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-11-08 16:34,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-12-08 00:20,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-12-08 00:20,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,En Lo Malo Me Va Bien,2022-12-21 00:52,241000,En Lo Malo Me Va Bien,True,spotify:track:6ylcwUZcs28IZEfayrpVcH
Charles Ans,En Lo Malo Me Va Bien,2022-12-21 00:52,241000,¿Cómo Terminamos Aquí?,True,spotify:track:6JP2x0Rvwq7LZ8goXDGAIL
Charles Ans,Esta Noche,2022-01-16 17:44,192680,Smile,False,spotify:track:5vS3tfCF9cEnK32q7YrVNs
Charles Ans,Golondrinas - Live Session,2022-01-02 17:09,63924,,,
Charles Ans,Hasta Que la Muerte Nos Separe,2022-08-12 00:04,232500,Hasta Que la Muerte Nos Separe,True,spotify:track:1cUPGG5tSWperOT9a7zZz3
Charles Ans,Hasta Que la Muerte Nos Separe,2022-08-12 00:04,232500,Sui Géneris,False,spotify:track:6zOsBRWOkXBeEHK8xmLzws
Charles Ans,Hasta Que la Muerte Nos Separe,2022-09-06 22:51,232500,Hasta Que la Muerte Nos Separe,True,spotify:track:1cUPGG5tSWperOT9a7zZz3
Charles Ans,Hasta Que la Muerte Nos Separe,2022-09-06 22:51,232500,Sui Géneris,False,spotify:track:6zOsBRWOkXBeEHK8xmLzws
Charles Ans,Intro - Live Session,2021-12-30 03:33,189500,Los Raros del Salón,False,spotify:track:1cUTR6UqjsNihjSwu1iSoc
Charles Ans,Intro - Live Session,2022-01-02 16:51,189500,Los Raros del Salón,False,spotify:track:1cUTR6UqjsNihjSwu1iSoc
Charles Ans,La Diez,2021-12-30 03:36,171000,Los Raros del Salón,False,spotify:track:1Gyfniagmc7Q1HLjOiAOp8
Charles Ans,La Diez - Live Session,2022-01-02 17:04,237500,,,
Charles Ans,Mexicana,2021-12-28 05:25,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2021-12-28 05:40,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2021-12-28 22:10,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2021-12-28 22:21,93311,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2021-12-28 22:30,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2021-12-30 00:42,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-01 19:13,193305,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-01 19:22,260898,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-01 19:30,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-01 20:21,258251,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-02 16:42,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mexicana,2022-01-09 23:49,263000,¿Cómo Terminamos Aquí?,False,spotify:track:0dsEp1KSdosEyse7xtoZwn
Charles Ans,Mil Vueltas a Este Pantalón,2021-12-28 04:49,329300,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2021-12-28 05:44,85074,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2021-12-28 21:48,329300,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2021-12-28 22:19,329300,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2021-12-30 00:30,321660,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2022-01-01 18:45,329300,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Mil Vueltas a Este Pantalón,2022-01-01 19:39,329300,¿Cómo Terminamos Aquí?,False,spotify:track:4jQ3MZch6tU2lguBfO3drP
Charles Ans,Neymar,2022-06-04 02:23,167645,,,
Charles Ans,Olvidemos el Reloj,2022-09-06 22:05,232947,Olvidemos el Reloj,True,spotify:track:57czCt4GTuasg1JRAg9lc9
Charles Ans,Pétalos,2022-04-01 18:57,221600,Smile,True,spotify:track:1XJZAeg6ro25bQOr5XExcU
Charles Ans,Pétalos,2022-08-13 19:37,221600,Smile,True,spotify:track:1XJZAeg6ro25bQOr5XExcU
Charles Ans,"Písalo, Úsalo, Rómpelo",2022-01-09 23:54,272705,,,
Charles Ans,Quiero una Casa Grande,2021-12-28 04:54,113475,Quiero una Casa Grande,False,spotify:track:1Bg2CbGj6D8AEzrxYEg4sx
Charles Ans,Quiero una Casa Grande,2021-12-28 05:01,208500,Quiero una Casa Grande,False,spotify:track:1Bg2CbGj6D8AEzrxYEg4sx
Charles Ans,Quiero una Casa Grande,2021-12-28 21:54,208500,Quiero una Casa Grande,False,spotify:track:1Bg2CbGj6D8AEzrxYEg4sx
Charles Ans,Quiero una Casa Grande,2022-01-01 18:52,208500,Quiero una Casa Grande,False,spotify:track:1Bg2CbGj6D8AEzrxYEg4sx
Charles Ans,Quiero una Casa Grande,2022-01-01 19:57,208500,Quiero una Casa Grande,False,spotify:track:1Bg2CbGj6D8AEzrxYEg4sx
Charles Ans,Retrato,2021-12-28 05:27,138606,,,
Charles Ans,Retrato,2021-12-28 05:43,181000,,,
Charles Ans,Retrato,2021-12-28 22:13,181000,,,
Charles Ans,Retrato,2022-01-01 19:33,181000,,,
Charles Ans,Retrato,2022-01-02 16:43,48563,,,
Charles Ans,Se Me Pasó,2021-12-28 05:08,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2021-12-28 22:02,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-01-01 18:59,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-01-01 20:04,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-03-22 01:49,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-03-26 23:29,239469,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-03-27 02:24,114970,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-05-30 02:39,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-07-13 13:51,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-08-15 18:04,239500,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Se Me Pasó,2022-11-28 22:18,54016,Se Me Pasó,True,spotify:track:7q6uwjL8IQ4cTJplzwdqu6
Charles Ans,Si Nunca Va a Amanecer,2022-03-31 21:03,213560,Smile,True,spotify:track:1WhJWRZt4yHGtICCRZaJsb
Charles Ans,Si Nunca Va a Amanecer,2022-07-16 17:21,131707,Smile,True,spotify:track:1WhJWRZt4yHGtICCRZaJsb
Charles Ans,Si Nunca Va a Amanecer,2022-09-09 21:52,213560,Smile,True,spotify:track:1WhJWRZt4yHGtICCRZaJsb
Charles Ans,"Sin Gafas, Sin Filtros",2022-06-01 23:27,31764,"Sin Gafas, Sin Filtros",True,spotify:track:4wrcbvUuz149os8tLiXYtc
Charles Ans,"Sin Gafas, Sin Filtros",2022-07-20 14:05,217000,"Sin Gafas, Sin Filtros",True,spotify:track:4wrcbvUuz149os8tLiXYtc
Charles Ans,"Sin Gafas, Sin Filtros",2022-11-08 21:56,217000,"Sin Gafas, Sin Filtros",True,spotify:track:4wrcbvUuz149os8tLiXYtc
Charles Ans,"Sin Gafas, Sin Filtros",2022-11-17 19:15,217000,"Sin Gafas, Sin Filtros",True,spotify:track:4wrcbvUuz149os8tLiXYtc
Charles Ans,"Sin Gafas, Sin Filtros",2022-12-21 00:44,82918,"Sin Gafas, Sin Filtros",True,spotify:track:4wrcbvUuz149os8tLiXYtc
Charles Ans,Sin Miedo a Perderte - Live Session,2022-01-02 16:55,262000,,,
Charles Ans,Suave,2022-03-31 20:42,214500,El Desierto También Da Flores,False,spotify:track:4dwgq4k6bc9IREHJ8lc6OF
Charles Ans,Suave,2022-03-31 20:42,214500,Suave,False,spotify:track:60Q52tRITuGCBbbt6zQPqQ
Charles Ans,Suave,2022-05-27 15:25,214500,El Desierto También Da Flores,False,spotify:track:4dwgq4k6bc9IREHJ8lc6OF
Charles Ans,Suave,2022-05-27 15:25,214500,Suave,False,spotify:track:60Q52tRITuGCBbbt6zQPqQ
Charles Ans,Suave,2022-07-20 21:54,214500,El Desierto También Da Flores,False,spotify:track:4dwgq4k6bc9IREHJ8lc6OF
Charles Ans,Suave,2022-07-20 21:54,214500,Suave,False,spotify:track:60Q52tRITuGCBbbt6zQPqQ
Charles Ans,Tardes,2022-03-03 15:33,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Tardes,2022-03-05 21:59,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Tardes,2022-06-18 21:30,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Tardes,2022-07-28 03:24,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Tardes,2022-08-15 20:12,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Tardes,2022-08-17 23:02,248000,Ataraxia: A Plena Luz del Dia,True,spotify:track:3Y5jrneE5ErAfidBuofcKJ
Charles Ans,Veintipico,2022-04-08 19:59,31637,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-05-01 21:35,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-06-04 02:01,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-09-08 16:41,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-11-08 21:22,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-11-17 20:16,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Veintipico,2022-12-21 00:43,201000,Veintipico,True,spotify:track:0nq0enzelDlBoQHcrwfEf5
Charles Ans,Venus,2022-05-25 14:23,216500,,,
Charles Ans,Venus,2022-06-04 02:40,216500,,,
Charles Ans,Ynlpa,2022-06-27 01:32,183472,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-09-01 16:22,183472,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-11-08 17:38,183472,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-11-10 17:55,183472,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-11-13 17:47,332434,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-11-14 22:44,183472,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Charles Ans,Ynlpa,2022-12-21 00:47,168019,Ynlpa,True,spotify:track:1Md3x0pKPQ7OEhmQWB6fLf
Chief Keef,Ballin',2022-02-26 17:10,218480,,,
Chingo Bling,Where Ya At,2022-08-30 01:39,121521,Dirty Horchata,True,spotify:track:4HKqtxk4IYStHiOwOsMjw5
Chingo Bling,Where Ya At,2022-09-09 23:46,121521,Dirty Horchata,True,spotify:track:4HKqtxk4IYStHiOwOsMjw5
Chingo Bling,Where Ya At,2022-09-10 02:58,88552,Dirty Horchata,True,spotify:track:4HKqtxk4IYStHiOwOsMjw5
Chingo Bling,Where Ya At,2022-09-10 03:03,121521,Dirty Horchata,True,spotify:track:4HKqtxk4IYStHiOwOsMjw5
Chris Jedi,Ahora Dice - Real Hasta La Muerte Remix,2022-07-20 18:52,169139,Ahora Dice (Real Hasta La Muerte Remix),True,spotify:track:2TQTZ2TSAO5eGgkCtjxjrt
Chris Jedi,Ahora Dice - Real Hasta La Muerte Remix,2022-09-06 22:59,276013,Ahora Dice (Real Hasta La Muerte Remix),True,spotify:track:2TQTZ2TSAO5eGgkCtjxjrt
Chris Jedi,Ahora Dice - Real Hasta La Muerte Remix,2022-11-12 17:54,276013,Ahora Dice (Real Hasta La Muerte Remix),True,spotify:track:2TQTZ2TSAO5eGgkCtjxjrt
Chris Jedi,Ahora Dice - Real Hasta La Muerte Remix,2022-11-29 01:39,276013,Ahora Dice (Real Hasta La Muerte Remix),True,spotify:track:2TQTZ2TSAO5eGgkCtjxjrt
Christian Nodal,Adiós Amor,2022-05-30 19:54,42650,Me Dejé Llevar,True,spotify:track:63bmZnBN1CiJ9sA4qTEe8y
Christian Nodal,Adiós Amor,2022-11-14 18:20,199320,Me Dejé Llevar,True,spotify:track:63bmZnBN1CiJ9sA4qTEe8y
Christian Nodal,Se Me Olvidó,2022-08-13 20:04,159133,Se Me Olvidó,True,spotify:track:5Xitt5a5uLQ1QtYdFxmi9e
Chucho Ponce Los Daddys de Chinantla,Mi Corazon Es un Vagabundo,2022-03-10 15:00,218667,,,
Chuy Jr,Mr. Party,2022-01-13 16:05,207053,Mr. Party,True,spotify:track:0J2pSqYM7eM19CLzQPomWU
Chuy Jr,Mr. Party,2022-09-06 23:06,207053,Mr. Party,True,spotify:track:0J2pSqYM7eM19CLzQPomWU
Chuy Jr,Mr. Party - Extended Club Mix,2022-10-25 21:13,38839,Mr. Party,True,spotify:track:1sx7zAJNjXFJ6S7mzBTp57
Chuy Jr,Mr. Party - Extended Club Mix,2022-11-28 17:30,264386,Mr. Party,True,spotify:track:1sx7zAJNjXFJ6S7mzBTp57
Chystemc,Phiesta,2022-03-05 17:36,199176,Phiesta,True,spotify:track:0Mm0wQVuoZQRPFDo4hgFW7
Chystemc,Phiesta,2022-11-08 17:12,199176,Phiesta,True,spotify:track:0Mm0wQVuoZQRPFDo4hgFW7
Common,The Bitch In Yoo,2022-04-08 13:43,242240,,,
Conejo,Dopeman,2022-07-22 21:42,211104,Dopeman,True,spotify:track:7mCiIjv12nor4asT3GQu4m
Conejo,Dopeman,2022-09-01 15:55,33287,Dopeman,True,spotify:track:7mCiIjv12nor4asT3GQu4m
Conejo,Dopeman,2022-10-08 21:41,202813,Dopeman,True,spotify:track:7mCiIjv12nor4asT3GQu4m
Conejo,Dopeman,2022-11-04 16:28,211104,Dopeman,True,spotify:track:7mCiIjv12nor4asT3GQu4m
Conejo,Dopeman,2022-11-10 18:11,211104,Dopeman,True,spotify:track:7mCiIjv12nor4asT3GQu4m
Control Machete,"Comprendes, Mendes?",2022-06-07 20:57,215266,Mucho Barato,False,spotify:track:1yshNtExWJOfvjfvUqGcnu
Control Machete,"Comprendes, Mendes?",2022-06-11 17:31,215266,Mucho Barato,False,spotify:track:1yshNtExWJOfvjfvUqGcnu
Control Machete,"Comprendes, Mendes?",2022-07-21 17:43,58176,Mucho Barato,False,spotify:track:1yshNtExWJOfvjfvUqGcnu
Control Machete,Mexican Curios,2022-08-17 03:43,232400,Mucho Barato,True,spotify:track:2HKE7kwPvV7rFShGAcHgQj
Control Machete,Si Señor,2022-02-10 16:49,253880,"Artilleria Pesada, Presenta:",True,spotify:track:2KUuvz45mQcuNdyB2x196e
Control Machete,Si Señor,2022-06-30 16:51,253880,"Artilleria Pesada, Presenta:",True,spotify:track:2KUuvz45mQcuNdyB2x196e
Control Machete,Si Señor,2022-07-27 20:13,253880,"Artilleria Pesada, Presenta:",True,spotify:track:2KUuvz45mQcuNdyB2x196e
Control Machete,Si Señor,2022-09-10 02:04,253880,"Artilleria Pesada, Presenta:",True,spotify:track:2KUuvz45mQcuNdyB2x196e
Cornelio Reyna Por Siempre,El Disgusto,2022-04-29 13:55,136904,,,
Cornelio Reyna Por Siempre,El Disgusto,2022-06-16 22:48,301373,,,
Cornelio Reyna Por Siempre,El Disgusto,2022-07-28 03:42,301373,,,
Covet,nero,2022-07-13 00:06,397800,,,
Cozy Cuz,100-0-100,2022-10-31 23:37,192408,100-0-100,True,spotify:track:3qfPyQHjR0UShH7cBEfmTa
Cozy Cuz,100-0-100,2022-10-31 23:38,60461,100-0-100,True,spotify:track:3qfPyQHjR0UShH7cBEfmTa
Cozy Cuz,100-0-100,2022-11-05 16:08,192408,100-0-100,True,spotify:track:3qfPyQHjR0UShH7cBEfmTa
Cozy Cuz,100-0-100,2022-11-08 16:21,192408,100-0-100,True,spotify:track:3qfPyQHjR0UShH7cBEfmTa
Cozy Cuz,Bajo Presión,2022-11-11 01:06,120000,Equilibrio,True,spotify:track:7hEti6Eq8fR0wpH00dfjAK
Cozy Cuz,Bajo Presión,2022-11-11 01:22,94120,Equilibrio,True,spotify:track:7hEti6Eq8fR0wpH00dfjAK
Cozy Cuz,D.I.O.R,2022-11-11 01:14,132923,Equilibrio,True,spotify:track:0oSRu9SNIJQ5qoEB5LpVBC
Cozy Cuz,Katana,2022-11-11 01:07,94000,Equilibrio,True,spotify:track:39viBiehq4YVQViqArIUBi
Cozy Cuz,Level Up,2022-11-11 01:17,190000,Equilibrio,True,spotify:track:7pQgKeE4gWBa6CPTYHxtdP
Cozy Cuz,Lil Wayne,2022-11-11 01:12,144000,Equilibrio,True,spotify:track:3AqGKMtONtI9bBu22c5gwM
Cozy Cuz,Luv Boe,2022-11-11 01:10,141840,Equilibrio,True,spotify:track:0cKiRS0HSpICZ4ImeCwVX2
Cozy Cuz,Nigo,2022-11-11 01:20,163846,Equilibrio,True,spotify:track:0CVBiPr4KS6DPGsSNvFEUU
Cris Michel,Mango,2022-08-12 21:48,247004,Mango,True,spotify:track:6nO3bgTaImdmxETVoaufEy
Cris Michel,Mango,2022-09-02 17:02,247004,Mango,True,spotify:track:6nO3bgTaImdmxETVoaufEy
Cromosapiens,Cosmos,2022-07-11 02:07,193318,,,
Cronik 664,Expulsados del Paraíso,2022-01-08 01:38,235240,Rapza 7,False,spotify:track:5Ji3zw9BeOHcaUiTT699RK
Cronik 664,Expulsados del Paraíso,2022-01-29 19:30,147036,Rapza 7,False,spotify:track:5Ji3zw9BeOHcaUiTT699RK
Cronik 664,Expulsados del Paraíso,2022-01-31 06:04,235240,Rapza 7,False,spotify:track:5Ji3zw9BeOHcaUiTT699RK
